kode_spec;nama_perangkat;kode_id
B2WS0200143M;POE UBIQUITY UAP-NANOHD;A0183B
B2WS0200012F;MR 12-HW;00074
B2WN0286125M;UNIFI UAP-AC-M-PRO;A1389
B2WS0200141M;UBIQUITY UAP-nanoHD;A0078
B2WN0200020Z;TP LINK OUTDOOR CPE ( PN - CPE210 );00099
B2WS0200141M;UBIQUITY UAP-nanoHD;A0440
B2WN0200020Z;TP LINK OUTDOOR CPE ( PN - CPE210 );00068
B2WS03000218;UBIQUITI UNIFI ACCESS POINT;00103
B2WN01000440;ONT 4GE + 2 POST + WIFI (3RD PRTY CIG) ( PN - );00166
B2WN0200020Z;TP LINK OUTDOOR CPE ( PN - CPE210 );00130
B2WN0286011M;UAP AC PRO;B0002
B2WS0200067M;UBIQUITY UAP-AC-PRO;A0591
B2WS0200136M;Meraki MR36 Wi-Fi 6 Indoor AP;A0043
B2WS0200100M;Sundray PoE injector 30W  802.3at gigabit;A0184
B2WS05A0075M;HPE Aruba Networking AP-505 (RW) Dual Radio 2x2 802.11ax Internal Antennas Unified Campus AP;A0361
B2WN01000440;ONT 4GE + 2 POST + WIFI (3RD PRTY CIG) ( PN - );00167
B2WS0200143M;POE UBIQUITY UAP-NANOHD;A0196B
B2WN0100044I;TP-LINK TL-WR841N;00158
B2WS0200136M;Meraki MR36 Wi-Fi 6 Indoor AP;A0002
B2WS0200012F;MR 12-HW;00079
B2WS0200141M;UBIQUITY UAP-nanoHD;A0421
B2WN0286011M;UAP AC PRO;A0002
B2WN0200020Z;TP LINK OUTDOOR CPE ( PN - CPE210 );00006
B2WS0200136M;Meraki MR36 Wi-Fi 6 Indoor AP;A0032
B2WS0200143M;POE UBIQUITY UAP-NANOHD;A0191B
B2WS0200012F;MR 12-HW;00062
B2WS0200012F;MR 12-HW;00078
B2WN0100044F;WIRELESS ROUTER 3G/4G (TP-LINK);00059
B2WS05A0075M;Aruba AP-505 (RW) Unified AP;A0490
B2WN0286320M;MINI SWITCH HUB 5 PORT;A0004
B2WN02620103;MINI SWITCH HUB 10/100 8 PORT ( PN - );00208
B2WN017V0108;ETHERNET SWITCH,16-PORTS,10/10;00011
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;A0675
B2WS0200137M;BIVOCOM Industrial 4G Router 5 Ports, dual SIM, Wifi, Dual Modul;A0008
B2WN02620103;MINI SWITCH HUB 10/100 8 PORT ( PN - );00236
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;A0532
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;A0701
B2WSBKA0138M;BIVOCOM Industrial 4G Router 5 Ports ,dual SIM, WIFI, Dual Modul;A0478
B2WN014I010H;MICRONET SP5018B VOIP FXS/FXO GATEWAY;00072
B2WN0150108M;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;A0401
B2WN014I010H;MICRONET SP5018B VOIP FXS/FXO GATEWAY;00097
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;A0995
B2WN01AH020K;RAISECOM 3G/4G ROUTER-DUAL SIM;A0184
B2WN0131046P;PALO ALTO FIREWALL PA-3020;A0001
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;A0435
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;A0714
B2WS0200137M;Bivocom TG451-LY5DM-W Industrial 4G Router;A0562
B2WN01AH020K;RAISECOM 3G/4G ROUTER-DUAL SIM;A0176
B2WN01AH020K;RAISECOM 3G/4G ROUTER-DUAL SIM;A0510
B2WN0150108M;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;A0043
B2WN0286853M;Palo Alto Networks PA-460 NFR Unit;A0003
B2WN014I010F;SP5018A VOIP FXS/FXO GATEWAY;00134
B2WN02620103;MINI SWITCH HUB 10/100 8 PORT ( PN - );00364
B4RT0B00014V;AD-BOX CONTROLLER SIGNBOARD;00009
B2WSBKA0138M;BIVOCOM Industrial 4G Router 5 Ports ,dual SIM, WIFI, Dual Modul;A0575
B2WSBKA0138M;BIVOCOM Industrial 4G Router 5 Ports ,dual SIM, WIFI, Dual Modul;A0844
B2WN017V0108;ETHERNET SWITCH,16-PORTS,10/10;00021
B2WN0286934M;FAN FOR UfiSpace S9600 series;A0053
B2WN00A0294M;Service card, with 8 XG(S)-PON Combo interfaces, without SFP module.;A0019
B2WN00A0294M;Service card, with 8 XG(S)-PON Combo interfaces, without SFP module.;A0018
B2WN0286935M;OCNOS-SP-MPLS-2400-UfiSpace S9600-72XC-DC Power Supply;A0003
B2WN02A6030L;500W AC POWER SUPPLY WITH EXHAUST AIRFLOW FOR NI CE 2000 SERIES SWITCHES;A0005
B2WN00A0294M;Service card, with 8 XG(S)-PON Combo interfaces, without SFP module.;A0020
B2WN0286934M;FAN FOR UfiSpace S9600 series;A0023
B2WN0286934M;FAN FOR UfiSpace S9600 series;A0043
B2WN0286934M;FAN FOR UfiSpace S9600 series;A0033
B2WN0150075M;DUAL FAN FOR ISCOM 3000X SERIES;A0014B
B2WN01AH0202;MASTER SNMP AGENT MODULE FOR RAISECOM MODULAR DEVICES;00008
B2WN0286682M;POWER DC FOR ISCOM 3000X SERIES;A0009B
B2WN02310109;TWO-PORT VOICE INTERFACE CARD - FXS;00212
B2WN01AH0107;FIBER DRIVER RAISECOM MODULE E1 BALANCE RC832-30-E1-BL-SS13;00010
B2WN01310101;WIC-1ENET, 1 PORT ETHERNET WAN ( PN - WIC-1ENET );00490
B2WN0202012B;MANAGEMENT CARD,AND 1+1 CARD PROTECTION;A0029
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00192
B2WN01AH010E;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );00186
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00274
B2WN01AH010E;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );00398
B2WN0286593M;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;A0014
B3CD0400049M;POWER MODULE DPR3000B-48;A0068B
B2WN0286593M;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;A0017
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00674
B2WN0286699M;8*10GE optical interface card, apply to S5600-EI (ESW-SUB-8XF);A0027
B2WN0286593M;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;A0036
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00108
B2WN0286683M;"4x40 Gbit/s QSFP+ interfaces; 48x10 Gbit/s SFP+ interfaces;  pluggable dual DC power supplies and 2 pluggable fans modules.";A0028
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00177
B2WN01AH010E;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );00053
B3CD0400049M;POWER MODULE DPR3000B-48;A0071B
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00080
B2WN0231010A;TWO-PORT VOICE INTERFACE CARD - FXO;00187
B2WN01310101;WIC-1ENET, 1 PORT ETHERNET WAN ( PN - WIC-1ENET );00465
B3CD0400048M;Paket Rectifier dan Battery;A0030
B2WN0286593M;FS for Mellanox MC2210411-SR4 Compatible, 40GBASE-SR4 QSFP+ 850nm 150m DOM MTP/MPO MMF Optical Transceiver Module;A0027
B2WN01AH0202;MASTER SNMP AGENT MODULE FOR RAISECOM MODULAR DEVICES;00009
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00637
B2WN0286703M;2x40G QSFP+ interface card, apply to S5600-EI (ESW-SUB-2Q);A0006
B2WN01310101;WIC-1ENET, 1 PORT ETHERNET WAN ( PN - WIC-1ENET );00505
B2WN01AH010E;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS13 ( PN - RC552-FE-SS13 );00261
B2WN0286703M;2x40G QSFP+ interface card, apply to S5600-EI (ESW-SUB-2Q);A0004
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00422
B2WN0286682M;POWER DC FOR ISCOM 3000X SERIES;A0010B
B2WN02310109;TWO-PORT VOICE INTERFACE CARD - FXS;00413
B2WN0150075M;DUAL FAN FOR ISCOM 3000X SERIES;A0015B
B2WN0286699M;8*10GE optical interface card, apply to S5600-EI (ESW-SUB-8XF);A0028
B3CD0400049M;POWER MODULE DPR3000B-48;A0070B
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00151
B2WN01AH010F;FIBER DRIVER RAISECOM CARD ETH SINGLE CORE RC552-FE-SS15 ( PN - RC552-FE-SS15 );00395
B2WN01AH0108;FIBER DRIVER RAISECOM MODULE E1 BALANCE RC832-30-E1-BL-SS15;00025
B2WN01AH0203;RAISECOM MODULE, 10/100/1000M IEEE802.3AH OAM;00120
B2WN0202011L;OPTICAL 10GE AGGREGATION L2 SWITCH, 24*100/1000BASE-X SFP + 4*10GE SFP+, DUAL DC SWAPPABLE POWER SUPPLIES;00006
B2WN0286681M;POWER DC ISCOM5600 input -48V=6A;A0051
B2WN02VG040S;CHASSIS (MAIN BOARD) ( PN - ITN201-2XG );00089
B2WN0202011L;OPTICAL 10GE AGGREGATION L2 SWITCH, 24*100/1000BASE-X SFP + 4*10GE SFP+, DUAL DC SWAPPABLE POWER SUPPLIES;00023
B2WN02VG040S;CHASSIS (MAIN BOARD) ( PN - ITN201-2XG );00058
B2WN0286680M;L2+ aggregation GE switch, 24x100/1000M SFP + 4x1000M/10G SFP+, and one expansion slot. Dual DC power;A0025
B2WN0286680M;L2+ aggregation GE switch, 24x100/1000M SFP + 4x1000M/10G SFP+, and one expansion slot. Dual DC power;A0021
B2WN02VG040U;GE EXPANSION MODULE,4X1000M SFP PORTS;00016
B2WN0202011K;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;00023
B2WN0286703M;2x40G QSFP+ interface card, apply to S5600-EI (ESW-SUB-2Q);A0003
B2WN0286681M;POWER DC ISCOM5600 input -48V=6A;A0061
B2WN0286679M;fan ISCOM5600;A0030
B2WN02020117;SWITCH ISCOM 2924GF, REDUNDANT DC POWER;00076
B2WN0202011N;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;00154
B2WN02020124;ELECTRICAL 10GE AGGREGATION L2 SWITCH, 48*10/100/1000BASE-T+ 4*10GE SFP+, DUAL AC SWAPPABLE POWER SUPPLIES, -5 - 50& 8304;00004
B2WN02VG040U;GE EXPANSION MODULE,4X1000M SFP PORTS;00091
B2WN02020117;SWITCH ISCOM 2924GF, REDUNDANT DC POWER;00086
B2WN02020118;SWITCH ISCOM 2924G, REDUNDANT AC POWER ( PN - ISCOM 2924G-AC/D );00003
B2WN01AH0208;CONVERTER E1 TO V35 RAISECOM;00031
B2WN02VG040S;CHASSIS (MAIN BOARD) ( PN - ITN201-2XG );00004
B2WN02VG040V;10GE EXPANSION MODULE,2X10 GE XFP INTERFASE;00023
B2WN0202011K;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;00065
B2WN02020118;SWITCH ISCOM 2924G, REDUNDANT AC POWER ( PN - ISCOM 2924G-AC/D );00001
B2WN02020128;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;00092
B2WN02020128;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;00059
B2WN0177010F;FIBER DRIVER ETH RAISECOM RC552-FE-SS13 ( PN - );00067
B2WN0202011K;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;00103
B2WN0202011K;MANAGEABLE L2 SWITCH, 24 10/100BASE-T+2 100/1000BASE-X SFP PORTS;00004
B2WN0202011Z;SWITCH ISCOM 2128G REDUNDANT DC POWER;00016
B2WN01AH010H;RAISECOM MODULE GE WITH 1:1 UPLINK PROTECTION 2 PORT SFP;00011
B2WN0287076M;DC POWER SUPPLY FOR RAX711-C-R SERIES PROJECT LAMBDA;A0059B
B2WN0202012A;ITN8800 CHASSIS WITH TWO DC POWER CARDS AND ONE FAN CARD ( PN - );00005
B2WN02860114;TA5000 GPON OLT 8X SFP;00063
B2SW01A0009M;ETH AGGREGATION CARD,SUPPORTS 2X10GE INTERFACES, CAN ACCESS TWO WAYS 10GE GROUPING SERVICE;A0024
B2WN0286404M;SWITCH DEMARKASI 10G (New Version L3);A0015
B2WN0286406M;DC POWER SUPPLY FOR RAX711-C-R SERIES;A0015
B2WN02020128;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;00096
B2WN0286010W;TA5004 FILTER 19IN CHASSIS;00064
B2WN0286406M;DC POWER SUPPLY FOR RAX711-C-R SERIES;A0287B
B2WN02860110;TA5004 MSM20 2-10G;00114
B2WN0202012A;ITN8800 CHASSIS WITH TWO DC POWER CARDS AND ONE FAN CARD ( PN - );A0039
B2WN02860110;TA5004 MSM20 2-10G;00131
B2WN0202012B;MANAGEMENT CARD,AND 1+1 CARD PROTECTION;00008
B2WN0287074M;Compact 10G NID, half-19'' wide, 4x10G SFP+ for uplink, 12x1G SFP for downlink, CONSOLE and SNMP ports for management, one hot-s;A0045
B2WN0286010W;TA5004 FILTER 19IN CHASSIS;00071
B2WN0202011N;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;01275
B2WN02860110;TA5004 MSM20 2-10G;A0052
B2WN02VG040D;TA5004 FAN MOD 19IN CHASSIS;00105
B2WN0287075M;AC POWER SUPPLY FOR RAX711-C-R SERIES PROJECT LAMBDA;A0059B
B2WN0286010T;TA5000 GPON OLT 4-PORT SFP;00045
B2WN02VG040C;TA5004 POWER/ALM MODULE;00114
B2WN0202012C;ETH ACCESS CARD,SUPPORTS 8XGE INTERFACESCCAN ACCESS EIGHT WAYS GE GROUPING SERVICE ( PN - );00017
B2WN02020128;MANAGEABLE POE ACCES L2 SWITCH,24 10/100BASE-T POE PORT+4 100MBPS;00020
B2WN02VG040C;TA5004 POWER/ALM MODULE;00107
B2WN0202011N;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;01026
B2WN0202012K;SWITCH ISCOM 2648G, REDUNDANT AC POWER ( PN - ISCOM2648G-4C-AC/D );00024
B2WN0286406M;DC POWER SUPPLY FOR RAX711-C-R SERIES;A0197
B2WN0286406M;DC POWER SUPPLY FOR RAX711-C-R SERIES;A0002
B2WN0202012C;ETH ACCESS CARD,SUPPORTS 8XGE INTERFACESCCAN ACCESS EIGHT WAYS GE GROUPING SERVICE ( PN - );00055
B2WN02860114;TA5000 GPON OLT 8X SFP;00103
B2WN02VG040D;TA5004 FAN MOD 19IN CHASSIS;00115
B2WN02860110;TA5004 MSM20 2-10G;A0051
B2WN02860110;TA5004 MSM20 2-10G;00134
B2WN02VG040A;TA5004 CHASSIS 19IN;A0025
B2WN0286406M;DC POWER SUPPLY FOR RAX711-C-R SERIES;A0055B
B2WN0202011N;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;00326
B2WN02860114;TA5000 GPON OLT 8X SFP;A0035
B2WN0202012C;ETH ACCESS CARD,SUPPORTS 8XGE INTERFACESCCAN ACCESS EIGHT WAYS GE GROUPING SERVICE ( PN - );00060
B2WN02VG040D;TA5004 FAN MOD 19IN CHASSIS;A0026
B2WN0202012B;MANAGEMENT CARD,AND 1+1 CARD PROTECTION;A0081
B2WN01VS0207;40CSM/2HU-#19590-#19200;A0060
B2WN01VS0207;40CSM/2HU-#19590-#19200;A0065
B2WN01VS0203;EDFA C-D20-VLGC-DM;A0100
B2WN01VS0207;40CSM/2HU-#19590-#19200;A0063
B2WN01VS0207;40CSM/2HU-#19590-#19200;A0039
B2WN01VS0203;EDFA C-D20-VLGC-DM;A0070
B2WN01VS0207;40CSM/2HU-#19590-#19200;A0044
B2WN0150115M;Fan Module for SH9HU;A0131
B2WN01VS010G;CARD OSCM;A0029
B2WN01VS0203;EDFA C-D20-VLGC-DM;A0053
B2WN01VS0203;EDFA C-D20-VLGC-DM;A0065
B2WN01VS010F;CARD F7/OSFM+1510 ( PN - 1063708481 );A0052
B2WN01VS0102;CARD NCU-II;A0036
B2WN01VS010M;4ROADM-C96/0/OPM ( PN - 1063708327-01 );00008
B2WN01VS010F;CARD F7/OSFM+1510 ( PN - 1063708481 );A0053
B2WN0150134M;Managed DCM using dispersion compensating fiber (DCF), compensating 70km Standard Single Mode Fiber;A0012
B2WN0150116M;Common Equipment Module for SH9HU;A0044
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;A0075
B2WN0150065M;Managed DCM using dispersion compensating fiber (DCF), compensating 50km Standard Single Mode Fiber;A0018
B2WN01VS010G;CARD OSCM;A0028
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;A0076
B2WN01VS010M;4ROADM-C96/0/OPM ( PN - 1063708327-01 );A0043
B2WN01VS010N;CARD SCU-II;A0057
B2WN01VS0203;EDFA C-D20-VLGC-DM;A0064
B2WN0150125M;9HU Shelf;A0044
B2WN0150115M;Fan Module for SH9HU;A0130
B2WN0150115M;Fan Module for SH9HU;A0132
B2WN0150061M;Optical Amplifier, Double Stage 20 dBm maximum output power, variable gain controlled (C-Band) with Dual Monitor;A0034
B2WN02310203;CISCO 7200 AC POWER SUPPLY OPTION;00080
B2WN01310102;7206VXR BUNDLE NPE-300 & I/O CONTROLLER WITH FE;00005
B2WN02310203;CISCO 7200 AC POWER SUPPLY OPTION;00075
B2WN023103OQ;7206VXR WITH NPE-G2 INCLUDES 3GIGE/FE/E PORTS AND IP SW ( PN - 7206VXR/NPE-G2 );00031
B4RT0B87037M;IP CAMERA NVR DAHUA 32 CHANNEL NVR DAHUA 32CH / NVR608-32-4KS2 incl. Seagate skyhawk 10 TB;A0001
B2WN01310136;MODULE NPE-G2 UNTUK ROUTER CISCO 7200 SERIES;00033
B2WN0131045O;CISCO ONE ISR 4351 (3GE,3NIM,2SM,4G FLASH,4G DRAM,IPB), UPGRADE TO 16GB DRAM/16GB FLASH, 200GB MSATA SSD BUNDLE;00073
B2WN02310416;CISCO 3945 W/SPE150(3GE,4EHWIC,4DSP,4SM,256MBCF,1GBDRAM,IPB) ( PN - CISCO3945/K9 ) ( PN - CISCO3945/K9 );00016
B2WN0131045O;CISCO ONE ISR 4351 (3GE,3NIM,2SM,4G FLASH,4G DRAM,IPB), UPGRADE TO 16GB DRAM/16GB FLASH, 200GB MSATA SSD BUNDLE;00198
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );01306
B2WN020D0202;AC RECTIFIER ( PN - ) ( PN - );00466
B3CD0400030J;EATON ACCESS POWER RECTIFIER MODULE 48VDC;00141
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00314
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00779
B2WN020D0202;AC RECTIFIER ( PN - ) ( PN - );00333
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00792
B2WN01000425;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );00011
B2WN01000425;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );00038
B2WN01000425;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );00027
B2WN01000425;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );00002
B2WN0100041Z;SPLITTER 2:8 INC BOX;A4173
B2WN0286794M;BOX ODP 32 Port Lup Pigtail SC APC;A0171
B3CD102D0102;INVERTER ICA 3 KVA 48VDC;00010
B3TM0100000Y;SPLITTER BOX ODP 24 CORE TYPE LC/APC ( PN - );00151
B2WN01000425;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );00032
B2WN0100041Z;PASSIVE SPLITTER 2:8, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES;A0147
B2WN01000425;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );00035
B2WN01000425;PASSIVE SPLITTER 2:32, SC/APC, INSTALLED IN RNOTP BOX, COMPLETE ACCESSORIES ( PN - );00039
B3TM0100000Y;SPLITTER BOX ODP 24 CORE TYPE LC/APC ( PN - );00075
B1AC01000701;PC-MONITOR LCD 17 INCH;00115
B1AC01000701;PC-MONITOR LCD 17 INCH;00060
B1AC0100010Q;MONITOR HP V194 18.5-IN MNT;00155
B1AC01000701;PC-MONITOR LCD 17 INCH;00057
B4RT0B870104;VSX 3000 IP-ONLY SYSTEM (PAL);00003
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00195
B2WN0131041N;CISCO1811/K9DUAL ETHERNET SECURITY ROUTER WITH V.92;00495
B2WN0131042B;CISCO 881-K9;00518
B2WN020D0202;AC RECTIFIER ( PN - ) ( PN - );00274
B3CD0400030U;MODUL RECTIFIER APR48-ES;00052
B3CD0400030U;MODUL RECTIFIER APR48-ES;00049
B2WN01AH020K;RAISECOM 3G/4G ROUTER-DUAL SIM;A0156
B3CD0400030I;SUBRACK;00071
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00283
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00830
B2WS02A70204;PSU FOR EVOLUTION X1 SATELITE ROUTER;04581
B3CD0400030U;MODUL RECTIFIER APR48-ES;00191
B2WN01AH020K;RAISECOM 3G/4G ROUTER-DUAL SIM;A0208
B3CD0400030H;1U X 19 SUBRACK FOR 2 X RECTIFIERS C/W SC200+IOBGP;00071
B3CD0400030H;1U X 19 SUBRACK FOR 2 X RECTIFIERS C/W SC200+IOBGP;00119
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00654
B3CD07000103;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );00182
B3CD07000103;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );00151
B3CD07000103;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );00204
B2WN0131042B;CISCO 881-K9;00173
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00773
B3CD0400030U;MODUL RECTIFIER APR48-ES;00015
B3CD042K0101;MODUL RECTIFIER ( PN - ) ( PN - );00734
B3CD0100212M;UPS 1KVA with IT incl SNMP;A0010
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;A0085
B3CD012F0301;UPS INCLUDE INTERNAL IT TRANSFORMER 1 KVA ( PN - );00311
B3CD115R0102;ISOLATION TRANSFORMER 3 KVA;00004
B3CD115R0105;ISOLATION TRANSFORMER (IT) 600VA ( PN - );01368
B3CD01000203;UPS 1 KVA INCLUDE IT TRANSFORMER;00269
B3CD06000108;STABILIZER 1000 VA 220 V 1PH/50HZ;00240
B3CD01000202;UPS 1 KVA;00142
B2WN0150115M;Fan Module for SH9HU;A0145
B3CD012F0103;UPS LAPLACE 3 KVA;00019
B2WN0150116M;Common Equipment Module for SH9HU;A0049
B2WN0150125M;9HU Shelf;A0049
B2WN01VS010N;CARD SCU-II;A0062
B3CD012F0103;UPS LAPLACE 3 KVA;00077
B2WN0150117M;Power Supply Module (1000W) DC for SH9HU;A0086
USSP06AP0101;USO-ISOLATION TRANSFORMER (IT) 600VA ( PN - );01774
B2WN0150115M;Fan Module for SH9HU;A0146
B3CD01000203;UPS 1 KVA INCLUDE IT TRANSFORMER;00212
B2WN0150115M;Fan Module for SH9HU;A0147
B3CD012F0301;UPS INCLUDE INTERNAL IT TRANSFORMER 1 KVA ( PN - );00519
B3CD115R0101;ISOLATION TRANSFORMER (IT-1000);00219
B1WS014E020G;CPU DELL OPTIPLEX 330 MT;00035
B1SV0100001A;PC DESKTOP ( PN - );00005
B1WS014E020E;CPU DELL OPTIPLEX 320DT;00002
B1WS014E020E;CPU DELL OPTIPLEX 320DT;00007
B1WS012X0105;CPU-HP 3340MT;00001
B1WS014E020G;CPU DELL OPTIPLEX 330 MT;00038
B1SV0100001A;PC DESKTOP ( PN - );00004
B4PK0G000101;MESIN ABSENSI;00034
B4PK09000104;BARCODE PRINTER KECIL 118 MM;00001
B4PK0G000102;MESIN PRINTER ABSENSI;00027
B2WS023A0106;IDU XPAND SDH+IP WITH 16E1 NERA ( PN - );00042
B3CD07000103;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );00216
B2WS029G0104;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";03639
B1LT00000006;NOTEBOOK;00459
B1SV0100009M;PowerEdge R740 Server;A0009
B1LT0000000C;NOTEBOOK CORE 2 DUO PROCESSOR;00021
B2WN01AH0201;RAISECOM 3U, 16-SLOT CHASSIS, WITH TWO DC POWER SUPPLY MODULES;00009
B3CD0400030N;RECTIFIER 220 VAC TO 48 VDC, 8A ( PN - );00161
B2WN0202011N;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;A0017
B2WN0286635M;GPON optical module, OLT side, 60 km, quasi-industrial, DDM, RoHS Tx wavelength 1490 nm, uplink rate 1.25 Gbit/s, downlink rate ;A0263
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;A1282
B2WN0150091M;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1330 / Rx-1270) (Brand : ATOP);A0246
B2WS0200138M;ADAPTER 12V, 1.5A FOR BIVOCOM;A0447B
B2WN0287157M;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);A0329
B2WN0286987M;SFP 1G-SINGLESTRAIN 40KM (Tx-1310 / Rx-1550) (Brand : Atop);A0112
B2WN0286418M;FortiGate 40F;A1346
B2WS0200135M;Meraki MR 802.3at PoE Injector (EU Plug);A0040
B2WS0138153M;Power Supply STARLINK;A0182B
B2WSBKA0139M;Adapter 12V, 1.5A for BIVOCOM;A0844
B2WN0150116M;Common Equipment Module for SH9HU;A0040
B2WN0150075M;DUAL FAN FOR ISCOM 3000X SERIES;A0038
B2WN0150153M;ADAPTOR 12V 1A;A2351B
B2WS0200138M;Adapter 12V, 1.5A for BIVOCOM;A0048
B2WN00A0289M;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;A1285
B2WN0286956M;SFP+ 10G 1550nm 40KM;A0002B
B2WN0286151M;SFP+ 10G RAISECOM 10KM 1310NM;A0556
